Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Average Cadence,Max Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone
200929801,"Sep 29, 2014, 7:11:49 AM",Evening Run - Little shakeout,Run,"",1494,4.78,,false,"",activities/223419932.fit.gz,77.0,,1494.0,1494.0,4784.39990234375,3.799999952316284,,24.31999969482422,,3.0999999046325684,26.899999618530273,7.699999809265137,-0.018811099231243134,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,395390.0,,,,,,
200929814,"Sep 29, 2014, 2:56:33 AM",Lunch Run - Hot & Horrible,Run,"Tight glute/hip, gave up on a 10k",2058,6.42,,false,"",activities/223419939.fit.gz,77.0,,2058.0,2037.0,6421.7998046875,5.199999809265137,,114.66000366210938,,1.399999976158142,37.20000076293945,24.600000381469727,-0.09343169629573822,,,,,,,,,638.0482177734375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,482305.0,,,,,,
201323851,"Sep 30, 2014, 2:06:29 AM",Lunch Run - River Loop 10k,Run,Hot day in BNE,3240,10.47,,false,"",activities/223885085.fit.gz,77.0,,3240.0,3236.0,10473.599609375,5.5,,102.5,,1.600000023841858,39.599998474121094,38.5,0.0639704018831253,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,482305.0,,,,,,
201814725,"Oct 1, 2014, 9:01:29 AM","Football Training - Sprints, ball work and more sprints",Run,"",4965,6.06,,false,"",activities/224463201.fit.gz,77.0,,4965.0,2584.0,6062.7001953125,6.0,,0.0,,1.2999999523162842,3.700000047683716,1.7999999523162842,0.0,,,,,,,,,573.6577758789062,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,405579.0,,,,,,
201814746,"Oct 1, 2014, 3:26:44 AM",Lunch Run - KP Loop,Run,"",2004,6.54,,false,"",activities/224463206.fit.gz,77.0,,2004.0,2004.0,6546.5,4.400000095367432,,64.83999633789062,,1.399999976158142,30.5,25.299999237060547,-0.030550699681043625,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,482305.0,,,,,,
202205712,"Oct 2, 2014, 2:01:36 AM",Lunch Run - 10k River Loop easy effort,Run,"",3310,10.66,,false,"",activities/224921348.fit.gz,77.0,,3310.0,3298.0,10659.7998046875,5.5,,101.62000274658203,,0.800000011920929,40.79999923706055,33.599998474121094,-0.00750483013689518,,,,,,,,,1037.9105224609375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,482305.0,,,,,,
202604894,"Oct 3, 2014, 2:00:22 AM",Lunch Run - Easy peasy,Run,"",2277,7.36,,false,"",activities/225389385.fit.gz,77.0,,2277.0,2277.0,7368.2001953125,6.099999904632568,,44.18000030517578,,2.299999952316284,20.299999237060547,10.100000381469727,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,482305.0,,,,,,
203353009,"Oct 4, 2014, 11:23:09 PM","Morning Run - Wrong Turn, got lost and it was hot... Bad day",Run,"",6959,21.23,,false,"",activities/226261376.fit.gz,77.0,,6959.0,6647.0,21235.0,3.9000000953674316,,140.8800048828125,,2.200000047683716,34.70000076293945,8.899999618530273,-0.009418410249054432,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,443965.0,,,,,,
204321583,"Oct 7, 2014, 1:52:02 AM",Lunch Run - Legs made of wood,Run,"",2165,6.42,,false,"",activities/227406640.fit.gz,77.0,,2165.0,2165.0,6425.39990234375,6.300000190734863,,69.23670196533203,,1.600000023841858,31.600000381469727,25.100000381469727,0.007781620137393475,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,482305.0,,,,,,
204337633,"Oct 7, 2014, 9:00:00 AM",Foam Roller and Stretching,Workout,,3600,0,,false,,,,,3600.0,3600.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
204717945,"Oct 8, 2014, 1:50:44 AM",Lunch Run - 10k River Loop HOT Day in BNE,Run,"",3084,10.01,,false,"",activities/227859111.fit.gz,76.80000305175781,,3084.0,3067.0,10018.599609375,10.100000381469727,,96.16000366210938,,1.2999999523162842,38.70000076293945,40.29999923706055,0.15171800553798676,,,,,,,,,979.01220703125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,383555.0,,,,,,
205114059,"Oct 9, 2014, 2:29:10 AM",Lunch Run - 10k Reverse River Loop ,Run,"",3143,10.23,,false,"",activities/228316048.fit.gz,76.80000305175781,,3143.0,3105.0,10231.0,8.800000190734863,,120.31999969482422,,0.20000000298023224,40.0,22.600000381469727,-0.023458100855350494,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,482305.0,,,,,,
205493686,"Oct 10, 2014, 1:52:42 AM",Lunch Run - Short River Loop,Run,Easy Effort,1656,5.39,,false,"",activities/228757407.fit.gz,76.80000305175781,,1656.0,1656.0,5397.60009765625,7.199999809265137,,18.719999313354492,,1.399999976158142,21.100000381469727,10.899999618530273,-0.007410699967294931,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,482305.0,,,,,,
206206328,"Oct 11, 2014, 10:48:42 PM","Morning Run - Bayside Half, hit a wall and crawled under it...",Run,"Calf, achilles is still a bit meh 2 x GU on run",7488,23.01,,false,"",activities/229582988.fit.gz,76.80000305175781,,7488.0,7309.0,23011.5,4.199999809265137,,128.44000244140625,,0.0,34.70000076293945,18.299999237060547,-0.0034765200689435005,,,,,,,,,2187.117919921875,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,443965.0,,,,,,
206786598,"Oct 13, 2014, 1:59:35 AM",Lunch Walk - Recovery Day,Run,"",2427,4.48,,false,"",activities/230265658.fit.gz,76.80000305175781,,2427.0,2336.0,4481.2998046875,10.699999809265137,,44.040000915527344,,2.200000047683716,31.700000762939453,16.399999618530273,-0.02454639971256256,,,,,,,,,432.3695373535156,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,383555.0,,,,,,
206841420,"Oct 13, 2014, 9:30:00 AM",Foam Roller and Stretching,Workout,An hour to work out some kinks in my calves and IT band,3600,0,,false,,,,,3600.0,3600.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
207145183,"Oct 14, 2014, 2:03:05 AM",Lunch Run - 10k River Loop,Run,"",3180,10.04,,false,"",activities/230682554.fit.gz,76.80000305175781,,3180.0,3146.0,10046.099609375,6.0,,109.12000274658203,,0.4000000059604645,36.0,36.29999923706055,0.1174589991569519,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,482305.0,,,,,,
207166077,"Oct 14, 2014, 9:56:08 AM",Evening Run - Little shake out run testing the new Altra Paradigm,Run,"The altra's are my new distance shoe, nice cushion but a good firm ride. 
",763,2.53,,false,"",activities/207166077.gpx,76.80000305175781,,763.0,763.0,2531.699951171875,4.0,,0.0,,6.599999904632568,12.800000190734863,3.200000047683716,-0.01579969935119152,,,,,,,,,239.5961456298828,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,522181.0,,,,,,
207533653,"Oct 15, 2014, 1:58:12 AM",Lunch Run - Little Tempo 5K,Run,Easy first km with some intervals,1470,5.02,,false,"",activities/231122770.fit.gz,76.80000305175781,,1470.0,1470.0,5021.60009765625,5.400000095367432,,49.84000015258789,,0.6000000238418579,30.5,22.100000381469727,-0.0995699018239975,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,383555.0,,,,,,
207571927,"Oct 15, 2014, 9:15:21 AM",Football Training - Pre season continues,Run,"10min steady running, sprints, shuttles, ball work and a 5 a side game to finish",5314,7.61,,false,"",activities/231166861.fit.gz,76.80000305175781,,5314.0,2673.0,7611.39990234375,5.099999904632568,,0.0,,1.100000023841858,4.400000095367432,3.0999999046325684,-0.0013138200156390667,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,405579.0,,,,,,
207889646,"Oct 16, 2014, 2:26:59 AM",Lunch Run - 10k River Loop with warm down,Run,"",3625,10.52,,false,"",activities/231540826.fit.gz,76.80000305175781,,3625.0,3602.0,10525.7001953125,6.199999809265137,,102.68000030517578,,1.7000000476837158,40.70000076293945,33.29999923706055,0.006650390103459358,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,482305.0,,,,,,
208592828,"Oct 18, 2014, 7:00:00 AM",Foam Roller and Stretching,Workout,,1500,0,,false,,,,,1500.0,1500.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
208988065,"Oct 19, 2014, 2:11:04 AM",Sunday Run - Training for Larapinta,Run,"",4920,15.11,,false,Blue,activities/232796899.fit.gz,76.80000305175781,,4920.0,4691.0,15110.900390625,4.099999904632568,,103.5199966430664,,5.0,34.79999923706055,7.300000190734863,0.0,,,,,,,,,1435.8311767578125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,488349.0,,,,,,
209537586,"Oct 20, 2014, 1:59:26 AM",Lunch Run - Little tempo session,Run,"",2096,7.01,,false,"",activities/233440614.fit.gz,76.80000305175781,,2096.0,2096.0,7012.89990234375,5.099999904632568,,47.2400016784668,,2.0999999046325684,24.299999237060547,13.100000381469727,-0.05133400112390518,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,482305.0,,,,,,
209905511,"Oct 21, 2014, 1:51:51 AM",Lunch Run - 10k River Loop with Tempo finish,Run,"",3808,12.24,,false,"",activities/233867447.fit.gz,76.80000305175781,,3808.0,3808.0,12245.400390625,4.699999809265137,,128.9199981689453,,1.7000000476837158,37.70000076293945,31.399999618530273,-0.007349700201302767,,,,,,,,,1189.280517578125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,383555.0,,,,,,
210313174,"Oct 22, 2014, 9:02:39 AM",Football Training - Pre Season Continues,Run,"Sprints, ball work and shooting drills",5183,7.08,,false,"",activities/234333149.fit.gz,76.80000305175781,,5183.0,2688.0,7086.0,6.699999809265137,,0.0,,1.2999999523162842,3.700000047683716,3.0,0.0014112299541011453,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,405579.0,,,,,,
210695735,"Oct 23, 2014, 2:00:20 AM",Lunch Run - 10k River Loop,Run,"",3096,10.06,,false,"",activities/234768171.fit.gz,76.80000305175781,,3096.0,3089.0,10059.0,6.900000095367432,,120.99700164794922,,1.2999999523162842,40.099998474121094,22.399999618530273,-0.04771849885582924,,,,,,,,,978.3611450195312,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,383555.0,,,,,,
210977149,"Oct 24, 2014, 5:52:39 AM",Run Commute,Run,"",4421,14.23,,false,"",activities/235093565.fit.gz,76.80000305175781,,4421.0,4367.0,14229.7998046875,5.599999904632568,,126.4000015258789,,1.100000023841858,34.0,10.100000381469727,-0.037245798856019974,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,522181.0,,,,,,
210977155,"Oct 24, 2014, 1:57:12 AM","Lunch Walk - Stretch the legs, HOT day in BNE",Run,"",2230,3.60,,false,"",activities/235093574.fit.gz,76.80000305175781,,2230.0,2211.0,3607.39990234375,3.299999952316284,,57.88669967651367,,3.0,26.399999618530273,15.199999809265137,-0.027720799669623375,,,,,,,,,349.18890380859375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,482305.0,,,,,,
212198595,"Oct 26, 2014, 9:00:00 AM",Sunday Stroll - Walking the doggies,Run,,1500,2.00,,false,"",,76.80000305175781,,1500.0,1500.0,2000.0,,,,,,,,0.0,,,,,,,,,188.72525024414062,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,395390.0,,,,,,
212241420,"Oct 27, 2014, 2:03:09 AM",Lunch Run - Short River Loop with cool down,Run,"",2160,7.02,,false,"",activities/236616345.fit.gz,76.80000305175781,,2160.0,2160.0,7020.5,6.599999904632568,,129.0399932861328,,1.2999999523162842,30.100000381469727,24.0,-0.04415639862418175,,,,,,,,,691.2439575195312,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,482305.0,,,,,,
212570815,"Oct 28, 2014, 2:05:48 AM","Lunch Run - Failed Tempo, too hot!",Run,"",1234,4.26,,false,"",activities/236997569.fit.gz,76.80000305175781,,1234.0,1234.0,4259.7001953125,4.199999809265137,,23.100000381469727,,3.0,26.700000762939453,6.800000190734863,-0.011737899854779243,,,,,,,,,404.787353515625,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,443965.0,,,,,,
212644420,"Oct 28, 2014, 8:44:29 AM",Evening Run - 10k Local Loop,Run,"No headlamp, no water",3143,10.02,,false,"",activities/237085610.fit.gz,76.80000305175781,,3143.0,3086.0,10022.5,4.300000190734863,,52.5,,3.200000047683716,33.0,6.199999809265137,0.0,,,,,,,,,950.33544921875,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,522181.0,,,,,,
213015308,"Oct 29, 2014, 1:35:11 AM",Lunch Run - Botanical Loops wtih River Run,Run,Slightly tweaked ankle,2812,9.10,,false,"",activities/237516465.fit.gz,76.80000305175781,,2812.0,2807.0,9101.900390625,7.300000190734863,,68.9000015258789,,2.200000047683716,25.899999618530273,14.5,0.0,,,,,,,,,870.6084594726562,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,482305.0,,,,,,
213393056,"Oct 30, 2014, 6:05:11 AM",Walk to meet the Wife,Run,"",730,1.10,,false,,activities/237958292.fit.gz,76.80000305175781,,730.0,569.0,1100.699951171875,4.199999809265137,,25.104299545288086,,8.899999618530273,33.29999923706055,7.5,0.5996180176734924,,,,,,,,,109.91358184814453,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
213393067,"Oct 30, 2014, 1:57:49 AM",Lunch Run - Easy Recovery Run,Run,"",2099,6.72,,false,"",activities/237958297.fit.gz,76.80000305175781,,2099.0,2092.0,6722.0,4.300000190734863,,65.29329681396484,,1.2000000476837158,29.100000381469727,21.0,-0.049092501401901245,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,383555.0,,,,,,
213772793,"Oct 31, 2014, 5:47:35 AM",Run Commute - TGIF,Run,Big time GI issues for a few kms... Fun,5543,14.50,,false,"",activities/238399846.fit.gz,76.80000305175781,,5543.0,5110.0,14502.2998046875,4.0,,125.86000061035156,,0.4000000059604645,34.20000076293945,11.100000381469727,-0.021375900134444237,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,522181.0,,,,,,
214443312,"Nov 1, 2014, 10:42:03 PM","Morning Run - Welcome to Struggle town, population me!",Run,"Ran into a headwind along the bay, hit the wall shortly after. Good run though.",8535,25.01,,false,"",activities/239609949.fit.gz,76.80000305175781,,8535.0,8293.0,25014.400390625,3.799999952316284,,154.4600067138672,,0.0,34.5,12.800000190734863,0.015191200189292431,,,,,,,,,2382.39208984375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,522181.0,,,,,,
214927629,"Nov 3, 2014, 2:05:00 AM",Lunch Walk - Stretching the legs,Run,,1500,2.20,,false,,,76.80000305175781,,1500.0,1500.0,2200.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
215007976,"Nov 3, 2014, 9:50:49 AM",Evening Run - Treadmill uphill session,Run,"",780,1.50,,false,"",,76.80000305175781,,780.0,780.0,1500.0,,,,,,,,0.0,,,,,,,,,141.54393005371094,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,395390.0,,,,,,
215017157,"Nov 3, 2014, 10:35:11 AM",Evening Run - Short Shake Out Run,Run,"",1031,3.39,,false,"",activities/241533130.fit.gz,76.80000305175781,,1031.0,1031.0,3395.300048828125,3.9000000953674316,,0.0,,6.699999809265137,12.800000190734863,6.099999904632568,-0.008835740387439728,,,,,,,,,321.4557189941406,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,395390.0,,,,,,
215294250,"Nov 4, 2014, 2:46:38 AM",Training for Larapinta - Treadmill Session,Run,"10m @ 4km/ph Max elevation
5m @ 5km/ph Max elevation 
5m @ 6km/ph Max elevation 
5m @ 4km/ph warm down
",1500,2.00,,false,"",,76.80000305175781,,1500.0,1500.0,2000.0,,,,,,,,0.0,,,,,,,,,188.72525024414062,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,395390.0,,,,,,
215339462,"Nov 4, 2014, 7:22:32 AM",Evening Run - Local 10k Circuit,Run,"",3257,10.09,,false,"",activities/242958642.fit.gz,76.80000305175781,,3257.0,3053.0,10098.2001953125,3.9000000953674316,,70.54000091552734,,3.299999952316284,32.599998474121094,6.199999809265137,-0.0009902759920805693,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,522181.0,,,,,,
215691313,"Nov 5, 2014, 2:11:09 AM",Lunch Run - Warm Down,Run,"",1021,3.22,,false,"",activities/243853468.fit.gz,76.80000305175781,,1021.0,1021.0,3223.699951171875,4.5,,41.540000915527344,,3.0,21.899999618530273,11.399999618530273,-0.39085501432418823,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,383555.0,,,,,,
215691314,"Nov 5, 2014, 1:35:08 AM",Lunch Run - 5k Tempo PR,Run,"",1358,5.02,,false,"",activities/243853473.fit.gz,76.80000305175781,,1358.0,1358.0,5020.39990234375,4.800000190734863,,48.619998931884766,,1.100000023841858,28.5,22.899999618530273,-0.003983750008046627,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,383555.0,,,,,,
215743015,"Nov 5, 2014, 1:00:00 AM",Football Training - Pre Season + Suprise Beep Test...,Run,"Watch turned off mid session. Ran a 10.5 Beep Test, improvement on the 10.00 last time.",5400,6.00,,false,"",,76.80000305175781,,5400.0,5400.0,6000.0,,,,,,,,0.0,,,,,,,,,566.1757202148438,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,405579.0,,,,,,
216061328,"Nov 6, 2014, 2:10:11 AM",Lunch Run - Recovery Day,Run,"",3404,10.60,,false,"",activities/244264625.fit.gz,76.80000305175781,,3404.0,3398.0,10608.2001953125,5.300000190734863,,102.44000244140625,,0.800000011920929,40.79999923706055,36.400001525878906,-0.014139999635517597,,,,,,,,,1029.4112548828125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,383555.0,,,,,,
216679338,"Nov 7, 2014, 9:42:34 PM",Training For Larapinta  - Hitting the hills,Run,Watch battery died with about 2km to go..,15600,19.57,,false,Blue,activities/244956000.fit.gz,76.80000305175781,,15600.0,15597.0,19578.400390625,2.5999999046325684,,842.739013671875,,56.400001525878906,252.8000030517578,33.79999923706055,0.8826050162315369,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,488349.0,,,,,,
217063965,"Nov 8, 2014, 11:03:51 PM",Morning Run - Long recovery run,Run,"",6888,21.21,,false,"",activities/245391360.fit.gz,76.80000305175781,,6888.0,6648.0,21212.5,3.9000000953674316,,135.9600067138672,,0.0,34.70000076293945,13.0,-0.003771360032260418,,,,,,,,,2020.82275390625,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,522181.0,,,,,,
217669535,"Nov 10, 2014, 10:02:20 AM",Foam Roller and Stretching,Workout,"Rolling out quads, calves and hip flexor",1800,0,,false,,,,,1800.0,1800.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
217851131,"Nov 10, 2014, 2:20:48 AM",Lunch Walk - pre G20 madness Walk,Run,"",1155,1.70,,false,,activities/246276251.fit.gz,76.80000305175781,,1155.0,1143.0,1705.199951171875,5.199999809265137,,0.0,,6.0,14.899999618530273,6.300000190734863,0.29322099685668945,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
217880997,"Nov 10, 2014, 9:19:51 PM",Morning Run - Local trail repeats,Run,"",2235,7.11,,false,"",activities/246310001.fit.gz,76.80000305175781,,2235.0,2173.0,7115.2998046875,3.9000000953674316,,69.27999877929688,,3.200000047683716,25.799999237060547,7.0,-0.005621689837425947,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,443965.0,,,,,,
218338801,"Nov 12, 2014, 1:38:24 AM",Lunch Run - Local 10k circuit,Run,"",3103,10.02,,false,"",activities/246820693.fit.gz,76.80000305175781,,3103.0,2948.0,10025.0,5.099999904632568,,70.19999694824219,,3.0,32.599998474121094,15.699999809265137,-0.0169575996696949,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,522181.0,,,,,,
218419604,"Nov 12, 2014, 9:02:07 AM",Football Training - Preseason continues,Run,"",4734,7.19,,false,"",activities/246912176.fit.gz,76.80000305175781,,4734.0,2953.0,7193.89990234375,5.099999904632568,,0.0,,1.600000023841858,4.5,2.5,-0.004170199856162071,,,,,,,,,679.2882080078125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,405579.0,,,,,,
218746437,"Nov 13, 2014, 8:28:42 AM",Evening Run - Easy effort 10k loop,Run,"Pushed a little harder on the last 3km, legs are feeling strong",3103,10.03,,false,"",activities/247274607.fit.gz,76.80000305175781,,3103.0,3026.0,10031.2998046875,4.300000190734863,,70.68000030517578,,3.0999999046325684,32.400001525878906,6.199999809265137,-0.010965700261294842,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,443965.0,,,,,,
219331621,"Nov 15, 2014, 7:33:25 AM","Evening Run - No Water, No Gels, No Plan",Run,Hot and windy afternoon,5431,17.49,,false,"",activities/247933903.fit.gz,76.80000305175781,,5431.0,5229.0,17495.599609375,4.099999904632568,,120.31999969482422,,0.0,48.5,11.699999809265137,0.0022862900514155626,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,522181.0,,,,,,
220170651,"Nov 17, 2014, 7:53:59 AM",Evening Run - Local 10k Circuit,Run,"",3174,10.04,,false,"",activities/248885027.fit.gz,76.80000305175781,,3174.0,3018.0,10044.7001953125,6.199999809265137,,70.94000244140625,,3.0999999046325684,32.599998474121094,6.300000190734863,-0.00895994994789362,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,522181.0,,,,,,
220170665,"Nov 17, 2014, 1:32:06 AM",Lunch Run - KP Loop,Run,"",1960,6.42,,false,"",activities/248885030.fit.gz,76.80000305175781,,1960.0,1960.0,6424.7998046875,3.9000000953674316,,51.20000076293945,,1.7999999523162842,27.899999618530273,21.700000762939453,-0.006225869990885258,,,,,,,,,621.3778686523438,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,482305.0,,,,,,
220460399,"Nov 18, 2014, 2:00:41 AM",Lunch Run - River Loop 10k,Run,"",3155,10.02,,false,"",activities/249204919.fit.gz,76.80000305175781,,3155.0,3155.0,10028.900390625,7.099999904632568,,107.25700378417969,,0.4000000059604645,40.29999923706055,36.400001525878906,0.10170599818229675,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,361565.0,,,,,,
220790208,"Nov 19, 2014, 2:08:59 AM",Lunch Run - Reverse River Loop,Run,"",3092,10.14,,false,"",activities/249572209.fit.gz,76.80000305175781,,3092.0,3070.0,10145.099609375,12.600000381469727,,110.76000213623047,,2.0,34.900001525878906,26.899999618530273,0.002957090036943555,,,,,,,,,987.5992431640625,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,482305.0,,,,,,
221135024,"Nov 20, 2014, 2:25:08 AM",Lunch Warm Down - Stair repeats x3 with walking warm down,Run,"",1148,1.79,,false,"",activities/249954733.fit.gz,76.80000305175781,,1148.0,1074.0,1797.0999755859375,2.0999999046325684,,22.45330047607422,,5.199999809265137,26.0,11.800000190734863,0.22814500331878662,,,,,,,,,174.24058532714844,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,361565.0,,,,,,
221135029,"Nov 20, 2014, 1:59:01 AM",Lunch Run - KP 5k,Run,"",1514,5.01,,false,"",activities/249954734.fit.gz,76.80000305175781,,1514.0,1514.0,5013.5,3.9000000953674316,,61.18000030517578,,2.0,31.100000381469727,30.399999618530273,-0.025930000469088554,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,361565.0,,,,,,
221191395,"Nov 20, 2014, 8:03:29 AM",Evening Run - Tempo Local 10k Circuit,Run,"",2987,10.02,,false,"",activities/250018141.fit.gz,76.80000305175781,,2987.0,2831.0,10019.2998046875,4.900000095367432,,70.63999938964844,,3.0,32.70000076293945,6.199999809265137,-0.007984589785337448,,,,,,,,,950.8355712890625,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,522181.0,,,,,,
221781921,"Nov 22, 2014, 4:40:33 AM",Training for Larapinta - Treadmill Max Incline 45 min,Run,,2700,3.60,,false,"",,76.80000305175781,,2700.0,2700.0,3600.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,395390.0,,,,,,
222111371,"Nov 22, 2014, 8:48:38 PM",Training for Larapinta - Sunday Long Run,Run,"Mixed day, ran out of water early, hit a wall and then finished a little meh..",9433,27.18,,false,"",activities/251060592.fit.gz,76.80000305175781,,9433.0,9202.0,27184.400390625,4.400000095367432,,188.0030059814453,,0.0,34.5,21.899999618530273,-0.007357160095125437,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,522181.0,,,,,,
222635204,"Nov 24, 2014, 2:03:52 AM",Lunch Run - Easy Recovery  KP Loop,Run,"",2045,6.40,,false,"",activities/251651446.fit.gz,76.80000305175781,,2045.0,2036.0,6401.7998046875,4.0,,59.68000030517578,,1.399999976158142,28.600000381469727,20.600000381469727,0.007810300216078758,,,,,,,,,620.8211669921875,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,361565.0,,,,,,
222642430,"Nov 24, 2014, 7:41:50 AM",Foam Roller + Stretching,Workout,"Quads, IT band and hamstrings.
",1800,0,,false,,,,,1800.0,1800.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
